"","X","dvcat","weight","airbag","seatbelt","frontal","sex","ageOFocc","yearacc","yearVeh","abcat","occRole","deploy","injSeverity","dead"
"70051",21423.4357047954,1,39.9139320121923,0,0,1,1,67.7198030771688,2001.17995076929,1982.76088615274,2,1,0,3.17995076929219,"0"
"70061",21043.6857859569,1,39.5244648487571,0,0,1,1,67.2015500320122,2001.050387508,1985.09302485595,2,1,0,3.05038750800304,"0"
"7007",21176.0757736485,1,39.6602425024592,0,0,1,1,67.3822255525738,2001.09555638814,1984.27998501342,2,1,0,3.09555638814345,"0"
"7008",21437.1998354183,1,39.9280483467717,0,0,1,1,67.738587288186,2001.18464682205,1982.67635720316,2,1,0,3.18464682204649,"0"
"70091",23858.9994048644,1.30768658523448,45.7521680336256,0,0,1,1,67.9231341476552,2002,1972.92298536375,2,1,0,3.69231341476552,"0"
"70101",23707.4317431655,1,42.2563721661809,0,0,1,1,70.8368225768209,2001.95920564421,1968.73429840431,2,1,0,3.95920564420521,"0"
"70111",18232.7925985893,1,244.561856118083,0,0,1,1,51.8843075297773,2001.04421537649,1989.02726171724,2,1,0,4,"0"
"7012",23855.4594186936,1.27364825666882,45.3790058375603,0,0,1,1,68.2635174333118,2002,1972.3783721067,2,1,0,3.72635174333118,"0"
"70131",18933.0654621492,1,219.252968288676,0,0,1,1,54.2771756779402,2001.1638587839,1986.39510675427,2,1,0,4,"0"
"70141",22911.4431747925,1.32558919815347,144.161113644703,0,0,1,1,76.5350163686089,2001.67441080185,1973.86060556676,2,1,0,3.67441080184653,"0"
"70151",21699.3179352833,1,119.276548819181,0,0,1,1,63.7296016924083,2001.63648008462,1975.99743813835,2,1,0,4,"0"
"70161",23900.019676134,1.70211227051914,50.0762568214013,0,0,1,1,63.9788772948086,2002,1979.23379632831,2,1,0,3.29788772948086,"0"
"70171",22062.0756977946,1.62764022126794,238.584981928982,0,0,1,1,81.669883761555,2001.37235977873,1979.29752398282,2,1,0,3.37235977873206,"0"
"70181",23119.5255840644,1,39.5783554129795,0,0,1,1,67.6696496959776,2001.81998106465,1968.36003787071,2,1,0,4,"0"
"7019",22425.9073354844,1,36.8325625625521,0,0,1,1,64.4045256250538,2001.64348787162,1968.71302425675,2,1,0,4,"0"
"7020",19441.4081634609,1,25.0179707385552,0,0,1,1,50.3553564946633,2000.88407332404,1970.23185335193,2,1,0,4,"0"
"7021",12847.5273348577,1,21.0389967904125,1,0,0,1,37.7856377149001,1999.47802786808,1998.1730975383,0,0,0,4,"0"
"70221",17639.1574728899,2.70822815364227,22.6349899163816,1,0,0,1,20.7506310781464,2000.85411407682,2001.70822815364,0,0,0,4,"0"
"7023",12028.1315826289,1,19.7164284039377,1,0,0,1,40.6583844190463,1999.25704735238,1997.39966573333,0,0,0,4,"0"
"7024",15391.0990666747,1.3636956140399,23.8376742731231,1,0,0,1,28.8178263157606,2000.18184780702,2000.36369561404,0,0,0,4,"0"
"7025",4058.1573143492,1,50.1252507586114,1,0,0,1,29.4210757915862,1997.63161368738,1995.26322737476,0,0,0,4,"0"
"70261",3793.70806990564,1.79310709657148,22.7346141190541,1,0,0,1,27.8275716137141,1997.62067871029,1996.03446451714,0,0,0,4,"0"
"7027",13365.5580536015,1,39.608704944993,1,0,0,1,49.2695581612643,1999.65529135545,1996.89762219903,0,0,0,3.65529135544784,"0"
"7028",9786.45958217047,1,36.2584161338156,1,0,0,1,30.2644033245742,1998.89660498686,1997.79320997372,0,0,0,4,"0"
"7029",17922.3157891408,2.87758121360093,22.4835036042401,1,0,0,1,19.7345127183944,2000.9387906068,2001.8775812136,0,0,0,4,"0"
"70301",4741.54488733411,1.72470085974783,22.8578137515666,1,0,0,1,28.1011965610087,1997.82589742076,1996.37649570126,0,0,0,4,"0"
"70311",2861.14289367292,1,53.0229332200027,1,0,0,1,29.2448498923331,1997.3672748385,1994.734549677,0,0,0,4,"0"
"70321",15636.9730086923,1.5107494071126,23.7061346552122,1,0,0,1,27.9355035573244,2000.25537470356,2000.51074940711,0,0,0,4,"0"
"70331",10327.826896945,1,34.9478967732331,1,0,0,1,30.3441040702164,1999.01615610532,1998.03231221065,0,0,0,4,"0"
"7034",10799.5099282339,1,67.5706418130553,1,0,0,1,82.3436220339499,1999.03125241445,1991.28127173008,0,0,0,3.03125241445377,"0"
"70351",14248.712439768,1.03856001445092,24.0935534138777,1,0,0,1,30.8457599421963,1999.88431995665,1999.80719992775,0,0,0,4,"0"
"70361",16308.3522596583,1.91229202132672,23.3469547867776,1,0,0,1,25.5262478720397,2000.45614601066,2000.91229202133,0,0,0,4,"0"
"7037",11459.0741104446,1,60.3834453450354,1,0,0,1,73.842429996701,1999.19165226421,1992.72487037792,0,0,0,3.19165226421319,"0"
"70381",11117.2410840988,1,18.2461803905458,1,0,0,1,43.8519055843353,1999.01139187813,1996.53987157345,0,0,0,4,"0"
"70391",15614.2012969889,1.49712996231392,23.7183172485853,1,0,0,1,28.0172202261165,2000.24856498116,2000.49712996231,0,0,0,4,"0"
"70401",8903.96491548419,1,14.6737807494865,1,0,0,1,51.6115038022399,1998.41449970752,1994.45074897632,0,0,0,4,"0"
"70411",5194.24727232847,3.47475158842281,25.6374866337373,1,0,1,1,70.5049682315439,1997.47475158842,1991.47475158842,1,1,1,4,"0"
"70421",4143.91880479967,3,28.2028478025689,1,0,1,1,59.7340122307651,1997.61412084149,1994.68472504895,1,1,1,4,"0"
"7043",3091.51169621409,3,23.7404177946059,1,0,1,1,75.1868522285949,1997,1993.75037015509,1,1,1,4,"0"
"70441",4554.11739793792,3,17.8426272841909,1,0,1,1,47.4168570227921,1997.98736796901,1996.92420781404,1,1,1,4,"0"
"7045",3721.51954403264,3,38.8712156652335,1,0,1,1,72.4175205158535,1997.22977210558,1992.37863263348,1,1,1,4,"0"
"7046",3196.73265798902,3,29.7357127040059,1,0,1,1,76.5284674060531,1997,1992.98373291083,1,1,1,4,"0"
"7047",4193.24924753606,3,26.9569286951721,1,0,1,1,58.2527523487806,1997.65900750458,1994.95404502749,1,1,1,4,"0"
"7048",2938.25377620012,2.64711022353731,41.6354086887515,1,0,1,1,78.9413306706119,1997,1992.76444888231,1,1,1,3.64711022353731,"0"
"70491",3362.08875968074,3,39.1573961593533,1,0,1,1,78.6368330013938,1997,1991.77895257063,1,1,1,4,"0"
"7050",3098.25324142817,3,24.1245385156267,1,0,1,1,75.2728099999949,1997,1993.70125142857,1,1,1,4,"0"
"7051",3655.89814764867,3,40.5285888221245,1,0,1,1,74.3879537102766,1997.17006200878,1992.02037205268,1,1,1,4,"0"
"7052",3489.67256106879,3,44.7268814578671,1,0,1,1,79.3792588578071,1997.01881033764,1991.11286202585,1,1,1,4,"0"
"70531",5828.91619101772,3.64939906192012,18.4229741510716,1,0,1,1,67.0120187615976,1997.64939906192,1991.64939906192,1,1,1,4,"0"
"70541",5595.20555192139,3.58508683321998,21.0796480064331,1,0,1,1,68.2982633356005,1997.58508683322,1991.58508683322,1,1,1,4,"0"
"70551",2977.46209467738,3,17.2420833945202,1,0,1,1,73.7326678738464,1997,1994.58133264352,1,1,1,4,"0"
"7056",6644.46314358339,3.87382034771144,9.15235525636272,1,0,1,1,62.5235930457711,1997.87382034771,1991.87382034771,1,1,1,4,"0"
"70571",6297.13607111666,3.77824327768758,13.1005484419594,1,0,1,1,64.4351344462484,1997.77824327769,1991.77824327769,1,1,1,4,"0"
"70581",4380.57312211208,3,22.2257651041004,1,0,1,1,52.6279226299375,1997.82945689,1995.97674134001,1,1,1,4,"0"
"70591",6899.38525613816,3.94396952562965,6.25456286575339,1,0,1,1,61.1206094874069,1997.94396952563,1991.94396952563,1,1,1,4,"0"
"70601",3359.27683666348,2.92704576905817,44.501948674941,1,0,1,1,79.7811373071745,1997,1991.36477115471,1,1,1,3.92704576905817,"0"
"70611",5172.68214090378,3.00873963697813,46.6171093966508,0,1,1,0,45.868905445328,1998,1987.97378108907,2,1,0,4,"0"
"70621",2313.91282786126,3,41.6843286668339,0,1,1,0,46.9188163622748,1997.08118363773,1988.91881636227,2,1,0,4,"0"
"70631",10348.2306430582,3,61.4166408621936,0,1,1,0,46.9320680890232,1998.93206808902,1990.79620426707,2,1,0,4,"0"
"70641",3048.69784197863,2.08701373683289,9.52523431701225,0,1,1,0,46,1997.08701373683,1988,2,1,0,4,"0"
"70651",5321.75846763467,3.17833727831021,47.6089164032116,0,1,1,0,43.3249408253469,1998,1987.46498816507,2,1,0,4,"0"
"7066",4834.72789210966,3.41806595935486,38.5044341054438,0,1,1,0,45.5819340406451,1998,1989.25419787806,2,1,0,4,"0"
"70671",5843.06488735578,3.77140487753786,51.0771757236728,0,1,1,0,34.4289268369321,1998,1985.68578536739,2,1,0,4,"0"
"70681",4838.72348557692,3.41300824610516,38.6019619900367,0,1,1,0,45.5869917538948,1998,1989.23902473832,2,1,0,4,"0"
"70691",8723.18066625251,3,56.7606578949628,0,1,1,0,46.6398454713635,1998.63984547136,1989.91953641409,2,1,0,4,"0"
"70701",8193.95679365797,3,55.2443615521909,0,1,1,0,46.5446784379892,1998.54467843799,1989.63403531397,2,1,0,4,"0"
"7071",4496.0029906081,3.8468316574581,30.2365451490049,0,1,1,0,45.1531683425419,1998,1990.54049497237,2,1,0,4,"0"
"70721",5665.24646556587,3.56910860701464,49.8941471335924,0,1,1,0,37.4633708947804,1998,1986.29267417896,2,1,0,4,"0"
"70731",4753.98449351778,3.52027279301547,36.5335797319868,0,1,1,0,45.4797272069845,1998,1989.56081837905,2,1,0,4,"0"
"70741",3260.6789981795,3,43.3053949455645,0,1,1,0,46.6137031910475,1997.38629680895,1988.61370319105,2,1,0,4,"0"
"7075",7167.64340800419,3,52.3038380539304,0,1,1,0,46.3601228930056,1998.36012289301,1989.08036867902,2,1,0,4,"0"
"7076",4481.45818985766,3.86524279764853,29.8815231327164,0,1,1,0,45.1347572023515,1998,1990.59572839295,2,1,0,4,"0"
"7077",4842.9086124259,2.86104771890678,40.9285670034224,0,1,1,0,46,1997.86104771891,1988,2,1,0,4,"0"
"70781",7896.78017543489,3,54.392911262997,0,1,1,0,46.4912390173413,1998.49123901734,1989.47371705202,2,1,0,4,"0"
"7079",4122.51719079213,2.55026626004837,28.3198524362025,0,1,1,0,46,1997.55026626005,1988,2,1,0,4,"0"
"7080",5694.5567497327,3.60245364019647,50.0891488876497,0,1,1,0,36.9631953970529,1998,1986.19263907941,2,1,0,4,"0"
"70811",1044.33540915535,2.08561255643144,58.1174666022351,1,0,0,1,80.6147434960585,1997,1996.95719372178,1,1,1,4,"0"
"7082",8187.68882904295,4,80.4673834652764,1,0,0,1,79.9694483368658,1998.7709885193,1991.57252870174,1,1,1,4,"0"
"7083",1809.01069352287,3.63197309104726,42.7729310173197,1,0,0,1,73.6561210902873,1997,1996.18401345448,1,1,1,4,"0"
"7084",6597.20522999018,4,55.3477553132658,1,0,0,1,58.7041761055589,1998.06366591156,1997.59549886733,1,1,1,4,"0"
"70851",3637.23552910797,4,22.8510789660576,1,0,0,1,42.3440357046202,1997.65902142879,1994.02293571364,1,1,1,4,"0"
"70861",10132.8475839435,4,48.6216696619837,1,0,0,1,83.0848843893036,1998.84748073155,1996.92374036578,1,1,1,4,"0"
"7087",1227.40562464437,2.45582532789558,54.4438452710149,1,0,0,1,78.9487860244699,1997,1996.77208733605,1,1,1,4,"0"
"70881",9885.25431518629,4,66.9309057158492,1,0,0,1,49.2132134996355,1998.82294292003,1998.73441438004,1,1,1,4,"0"
"7089",1152.39056238462,2.3041265164502,55.9491525769799,1,0,0,1,79.6314306759741,1997,1996.84793674177,1,1,1,4,"0"
"70901",8531.25733244186,4,62.1610405802022,1,0,0,1,53.1215294641443,1998.51027764287,1998.2654164643,1,1,1,4,"0"
"7091",1362.29143767804,2.72859744727612,51.7371275304155,1,0,0,1,77.7213114872575,1997,1996.63570127636,1,1,1,4,"0"
"70921",2556.05890043313,4,41.1115913992726,1,0,0,1,70.3689559507184,1997.13048352394,1996.19572528591,1,1,1,4,"0"
"70931",6119.54690705612,4,66.6680478319102,1,0,0,1,77.3096487801522,1998.17992195114,1993.05019512214,1,1,1,4,"0"
"70941",7952.7193172765,4,46.0776919874765,1,0,0,1,80.1167043121532,1998.35278405203,1996.67639202601,1,1,1,4,"0"
"70951",1822.98925711168,3.66024116706103,42.4924268990364,1,0,0,1,73.5289147482254,1997,1996.16987941647,1,1,1,4,"0"
"7096",7211.81203385768,4,57.5128942340018,1,0,0,1,56.930111898575,1998.20559104811,1997.80838657217,1,1,1,4,"0"
"70971",2714.90732938843,4,39.965722813835,1,0,0,1,72.9855783926323,1997.16426306544,1996.08213153272,1,1,1,4,"0"
"70981",10514.3838855438,4,69.1472054873378,1,0,0,1,47.3972292877734,1998.96822165698,1998.95233248547,1,1,1,4,"0"
"70991",5153.36303287325,4,60.221345397395,1,0,0,1,76.067057344364,1997.90379052097,1993.74052369758,1,1,1,4,"0"
"7100",1292.23744927067,2.58693114109337,53.1428822866598,1,0,0,1,78.3588098650798,1997,1996.70653442945,1,1,1,4,"0"
"71011",9830.96471961471,4,13.9681897592593,1,1,0,1,21.5701456493698,1999,1995.28956305189,0,1,0,4,"0"
"71021",11485.2195794843,4,6.07160999998353,1,1,0,1,22.4315124079585,1999,1992.70546277612,0,1,0,4,"0"
"71031",11629.6378882267,4,16.0931660649621,1,1,0,1,27.2894791606814,1999,1993.45113094896,0,1,0,4,"0"
"71041",12725.0920522022,3.95626342226751,1.56520857935427,1,1,0,1,23.17494631093,1999.04373657773,1991.08747315546,0,1,0,4,"0"
"71051",13235.7635128677,4,5.92688610165056,1,1,0,1,22.5368159515783,1999.23159202421,1992.15796012105,0,1,0,4,"0"
"71061",13886.6033042967,3.61322997510433,7.09627988137907,1,1,0,1,24.5470800995827,1999.3867700249,1991.77354004979,0,1,0,4,"0"
"71071",10786.6801262721,4,29.6475561065539,1,1,0,1,31.1062348745763,1999,1995.63213421404,0,1,0,4,"0"
"71081",10037.8785991315,4,41.6879553064746,1,1,0,1,34.4966686973348,1999,1997.56952496991,0,1,0,4,"0"
"7109",14336.4955887008,3.48036160995252,9.23864940107353,1,1,0,1,25.0785535601899,1999.51963839005,1992.03927678009,0,1,0,4,"0"
"71101",12454.745534325,4,2.82579803505564,1,1,0,1,23.5535454461351,1999,1991.31631168351,0,1,0,4,"0"
"71111",14762.0247616791,3.35468849330209,11.2650027339325,1,1,0,1,25.5812460267916,1999.6453115067,1992.2906230134,0,1,0,4,"0"
"71121",13934.7164727924,3.59902053372934,7.32539291410795,1,1,0,1,24.6039178650826,1999.40097946627,1991.80195893254,0,1,0,4,"0"
"71131",15765.252362174,3.05840154690668,16.0423334575825,1,1,0,1,26.7663938123733,1999.94159845309,1992.88319690619,0,1,0,4,"0"
"7114",17481.611341191,4,38.5838668403115,1,1,0,1,19.5515125039965,2000.724243748,1999.62121874001,0,1,0,4,"0"
"71151",14369.6177299125,4,14.6479370727834,1,1,0,1,21.7395902760327,1999.63020486198,1994.15102430992,0,1,0,4,"0"
"71161",13087.7579410439,3.84915595361963,3.29220940382202,1,1,0,1,23.6033761855215,1999.15084404638,1991.30168809276,0,1,0,4,"0"
"71171",9258.45204410143,4,16.7010770035763,1,1,0,1,21.2720395959914,1999,1996.18388121203,0,1,0,4,"0"
"7118",12829.9353255832,4,2.80545456871917,1,1,0,1,22.8221583226696,1999.08892083867,1991.44460419333,0,1,0,4,"0"
"71191",10893.0839088187,4,27.9366300843624,1,1,0,1,30.6244583688676,1999,1995.35683335364,0,1,0,4,"0"
"71201",10221.9315036042,4,38.7284655572773,1,1,0,1,33.6633114325814,1999,1997.09332081862,0,1,0,4,"0"
"71211",3092.51249656524,3,42.7987074670524,0,0,1,0,24.0907068182714,1997.29092931817,1986.90929318173,2,1,0,4,"0"
"71221",4279.31811282621,3,44.9995794528096,0,0,1,0,19.9482788383029,1997.70517211617,1991.0517211617,2,1,0,4,"0"
"7123",3586.98380593886,3.35234380629845,35.2807724829118,0,0,1,0,25.2382809685078,1997.3523438063,1984.7046876126,2,1,0,4,"0"
"7124",5121.99993660883,3,46.5622909815207,0,0,1,0,17.0069810240529,1997.99930189759,1993.99301897595,2,1,0,4,"0"
"7125",2396.72599259508,3,41.5084060026219,0,0,1,0,26.5192810031585,1997.04807189968,1984.48071899684,2,1,0,4,"0"
"7126",3629.48463544971,3.36362022696994,35.0896371525322,0,0,1,0,25.1818988651503,1997.36362022697,1984.72724045394,2,1,0,4,"0"
"71271",5602.44518081192,3.88709078822285,26.2168111394001,0,0,1,0,22.5645460588858,1997.88709078822,1985.77418157645,2,1,0,4,"0"
"71281",4524.66441075644,3,45.4545619592331,0,0,1,0,19.0919217774644,1997.79080782225,1991.90807822254,2,1,0,4,"0"
"71291",3026.75202505407,3,42.6767579434437,0,0,1,0,24.3202372598462,1997.26797627402,1986.67976274015,2,1,0,4,"0"
"71301",3305.43708891934,3,34.3410727504303,0,0,1,0,41.8430792754516,1997.49476930918,1984.98953861836,2,1,0,4,"0"
"71311",3662.72865289799,3,31.981090174208,0,0,1,0,46.9110447219573,1997.66370149073,1985.32740298146,2,1,0,4,"0"
"71321",3583.94019832229,3,43.7100356972218,0,0,1,0,22.3754268819466,1997.46245731181,1988.62457311805,2,1,0,4,"0"
"71331",4971.53759146971,3.73570317099802,28.7828312513307,0,0,1,0,38.7712507359684,1997.735703171,1984.735703171,2,1,0,4,"0"
"71341",3464.48114072881,3,33.2905548290372,0,0,1,0,44.099023272749,1997.56996744242,1985.13993488485,2,1,0,4,"0"
"7135",4187.6081311414,3.51170287374407,32.5796362897403,0,0,1,0,24.4414856312796,1997.51170287374,1985.02340574749,2,1,0,4,"0"
"7136",2613.79527177871,3,38.909505934977,0,0,1,0,32.0325570465066,1997.16775190155,1984.3355038031,2,1,0,4,"0"
"71371",4877.41723159631,3,46.273444153866,0,0,1,0,16.6057056847494,1997.94493584684,1984.94493584684,2,1,0,4,"0"
"7138",3121.16504142503,3,42.8518421863683,0,0,1,0,23.9906979356892,1997.30093020643,1987.00930206431,2,1,0,4,"0"
"71391",5761.4374539475,3.9292749944143,25.5017888444635,0,0,1,0,22.3536250279285,1997.92927499441,1985.85854998883,2,1,0,4,"0"
"71401",4659.34816776286,3,45.7043262876712,0,0,1,0,18.6218214039691,1997.8378178596,1992.37817859603,2,1,0,4,"0"
"71411",19383.6007751673,1.62295223074034,45.227496193534,1,0,1,0,73.2131401533261,2001.24590446148,1996.8852388463,1,1,1,4,"0"
"71421",20769.7801192254,1.80728459032252,32.9518827072137,1,0,1,0,76.5311226258054,2001.61456918065,1995.96357704839,1,1,1,4,"0"
"71431",14032.7102717441,1.28232615604065,97.3016424816635,1,0,1,0,67.0818708087318,1999.71767384396,1998.87069537584,1,1,1,4,"0"
"71441",12115.4943560725,1,22.8268655436906,1,0,1,0,25.227474411251,1999.05711472849,1993.39980309946,1,1,1,4,"0"
"7145",13220.0959868412,1.62665424286388,110.215667377796,1,0,1,0,73.2797763715498,1999.37334575714,1997.49338302854,1,1,1,4,"0"
"71461",14642.335694219,1,85.3117785752388,1,0,1,0,61.1934642607812,1999.97931959643,1999.85523717501,1,1,1,4,"0"
"71471",12362.4854437225,1,28.9345765417604,1,0,1,0,28.7430409872904,1999.14725746121,1994.03080222849,1,1,1,4,"0"
"71481",13934.7213313878,1.39806180656888,77.6869485356303,1,0,1,0,51.6503930292092,1999.60193819343,1998.00969096716,1,1,1,4,"0"
"7149",14362.5776141286,1.17521999264136,82.7398866663922,1,0,1,0,57.4442801913247,1999.82478000736,1999.12390003679,1,1,1,4,"0"
"71501",13526.6375210285,1.61060545779765,72.8675212440605,1,0,1,0,46.1242580972612,1999.3893945422,1996.94697271101,1,1,1,4,"0"
"71511",13996.7525213361,1.36575389513746,78.4195304273313,1,0,1,0,52.4903987264261,1999.63424610486,1998.17123052431,1,1,1,4,"0"
"7152",17957.464570716,1.43330645887181,57.8569563710617,1,0,1,0,69.7995162596926,2000.86661291774,1997.83346770564,1,1,1,4,"0"
"7153",12357.967137197,1,28.8228457472586,1,0,1,0,28.6787293250673,1999.14560844423,1994.01925910963,1,1,1,4,"0"
"71541",13907.1462739222,1.33553123986349,99.2970991504122,1,0,1,0,68.0395623175427,1999.66446876014,1998.65787504055,1,1,1,4,"0"
"71551",13895.8711288273,1.4182962870691,77.2281316902919,1,0,1,0,51.1242965362035,1999.58170371293,1997.90851856465,1,1,1,4,"0"
"71561",13083.737328738,1.84128264128231,67.636916108592,1,0,1,0,40.1266513266601,1999.15871735872,1995.79358679359,1,1,1,4,"0"
"71571",14132.665497005,1.29496588697657,80.0246485123653,1,0,1,0,54.3308869386092,1999.70503411302,1998.52517056512,1,1,1,4,"0"
"7158",16224.0603981579,1,80.7004363284821,1,0,1,0,60.5275463548023,2000.26771884458,1999.59842173313,1,1,1,4,"0"
"71591",13042.803494731,1.70177818019874,113.033190647503,1,0,1,0,74.6320072435774,1999.2982218198,1997.19288727921,1,1,1,4,"0"
"7160",12582.0614998285,1,34.3643558327937,1,0,1,0,31.8683936106972,1999.22739470797,1994.59176295577,1,1,1,4,"0"
"71611",5020.69002993498,4,37.2317516347264,1,1,1,1,21.900154011324,1998,1998,1,1,1,4.57856042776257,"0"
"71621",8379.7791589438,4,63.5896934133477,1,1,1,1,34.7953235255554,1998.79922058759,1998.79922058759,1,1,1,3.60038970620371,"0"
"71631",11692.6216988205,4,104.366943117503,1,1,1,1,39.3241581665352,1999.55402636109,1999.55402636109,1,1,1,3.2229868194554,"0"
"7164",2272.58407975314,3.02240845421329,40.7860078138017,1,1,1,1,23.156859179493,1997.02240845421,1995.06722536264,1,1,1,4,"0"
"71651",4628.92159622232,4,20.869597467312,1,1,1,1,31.2578442627564,1998,1997.05661680293,1,1,1,4,"0"
"71661",4903.86342412629,4,24.0171624097776,1,1,1,1,28.2642492693849,1998,1998,1,1,1,4.12398219504394,"0"
"71671",4375.7050750074,4,21.3452383325506,1,1,1,1,32.5681496765465,1998,1996.07388774259,1,1,1,4,"0"
"71681",4976.59945132583,4,32.2445410504842,1,1,1,1,24.3019754141569,1998,1998,1,1,1,4.40700175613165,"0"
"71691",4572.6335226791,3.59102940256707,28.8357494540311,1,1,1,1,38.5883825460915,1998,1996.7730882077,1,1,1,4,"0"
"71701",5040.33845855342,4,39.4542412064395,1,1,1,1,20.8298115963116,1998,1998,1,1,1,4.65501345740631,"0"
"71711",4180.86003939947,3.74007523106411,25.8298321844459,1,1,1,1,28.1805266174488,1997.74007523106,1997.22022569319,1,1,1,4,"0"
"7172",5054.66825824114,4,41.0751255524176,1,1,1,1,20.0491999401711,1998,1998,1,1,1,4.71077143284492,"0"
"7173",4893.04027360794,4,22.7929251118628,1,1,1,1,28.8538372353651,1998,1998,1,1,1,4.0818687689025,"0"
"7174",3497.2720584718,3.48299061995931,31.1874754797929,1,1,1,1,26.3809343397152,1997.48299061996,1996.44897185988,1,1,1,4,"0"
"71751",4453.8678635743,4,21.1984176740681,1,1,1,1,32.1636850526556,1998,1996.37723621051,1,1,1,4,"0"
"71761",10701.9824630697,4,92.1733229871462,1,1,1,1,37.9699008380994,1999.32831680635,1999.32831680635,1,1,1,3.33584159682505,"0"
"71771",4102.20077677793,3.71049295854755,26.4463267436823,1,1,1,1,27.9734507098328,1997.71049295855,1997.13147887564,1,1,1,4,"0"
